# OpenTelemetry Metrics report: .csv, 4 fields # <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.queueSizeMax,1705946940861000000,1705947000862000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705946940861000000,1705947000862000000,0
FlushQueue.waitingTimeMaxNs,1705946940861000000,1705947000862000000,6979583
FlushQueue.executionTime90PNs,1705946940861000000,1705947000862000000,140287
AWTEventQueue.dispatchTime90PNs,1705946940861000000,1705947000862000000,329727
FlushQueue.queueSizeAvg,1705946940861000000,1705947000862000000,0.053164556962025315
AWTEventQueue.dispatchTimeAvgNs,1705946940861000000,1705947000862000000,210715.09012875537
FlushQueue.waitingTimeAvgNs,1705946940861000000,1705947000862000000,176210.93670886077
FlushQueue.executionTimeAvgNs,1705946940861000000,1705947000862000000,61384.648101265826
FlushQueue.queueSize90P,1705946940861000000,1705947000862000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705946940861000000,1705947000862000000,24
FileNameCache.totalMisses,1705947000862000000,1705947060860000000,0
FileNameCache.queries,1705947000862000000,1705947060860000000,518
FileNameCache.fastMisses,1705947000862000000,1705947060860000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947000862000000,1705947060860000000,0
FilePageCache.maxRegisteredFiles,1705947000862000000,1705947060860000000,654
FilePageCache.maxCacheSizeInBytes,1705947000862000000,1705947060860000000,375349248
FilePageCache.disposedBuffers,1705947000862000000,1705947060860000000,0
FilePageCache.capacityInBytes,1705947000862000000,1705947060860000000,524288000
StorageLockContext.competingThreads.90P,1705947000862000000,1705947060860000000,0
FilePageCache.pageFastCacheHits,1705947000862000000,1705947060860000000,2
FilePageCache.pageHits,1705947000862000000,1705947060860000000,0
StorageLockContext.competingThreads.max,1705947000862000000,1705947060860000000,0
StorageLockContext.competingThreads.avg,1705947000862000000,1705947060860000000,0.0
FilePageCache.uncachedFileAccess,1705947000862000000,1705947060860000000,0
FilePageCache.totalPageDisposalsUs,1705947000862000000,1705947060860000000,0
DirectByteBufferAllocator.hits,1705947000862000000,1705947060860000000,0
FilePageCache.pageLoads,1705947000862000000,1705947060860000000,0
FilePageCache.totalPageLoadsUs,1705947000862000000,1705947060860000000,0
DirectByteBufferAllocator.disposed,1705947000862000000,1705947060860000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947000862000000,1705947060860000000,0
DirectByteBufferAllocator.reclaimed,1705947000862000000,1705947060860000000,0
DirectByteBufferAllocator.misses,1705947000862000000,1705947060860000000,0
FlushQueue.tasksExecuted,1705947000862000000,1705947060860000000,396
AWTEventQueue.dispatchTimeMaxNs,1705947000862000000,1705947060860000000,9895935
NonBlockingReadAction.finalizedExecutionTimeUs,1705947000862000000,1705947060860000000,85588
FlushQueue.executionTimeMaxNs,1705947000862000000,1705947060860000000,376831
AWTEventQueue.eventsDispatched,1705947000862000000,1705947060860000000,474
FlushQueue.waitingTime90PNs,1705947000862000000,1705947060860000000,231423
NonBlockingReadAction.failedExecutionsCount,1705947000862000000,1705947060860000000,0
FlushQueue.queueSizeMax,1705947000862000000,1705947060860000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947000862000000,1705947060860000000,0
FlushQueue.waitingTimeMaxNs,1705947000862000000,1705947060860000000,688127
FlushQueue.executionTime90PNs,1705947000862000000,1705947060860000000,137215
AWTEventQueue.dispatchTime90PNs,1705947000862000000,1705947060860000000,317439
FlushQueue.queueSizeAvg,1705947000862000000,1705947060860000000,0.06060606060606061
AWTEventQueue.dispatchTimeAvgNs,1705947000862000000,1705947060860000000,206291.84810126582
FlushQueue.waitingTimeAvgNs,1705947000862000000,1705947060860000000,147835.11111111112
FlushQueue.executionTimeAvgNs,1705947000862000000,1705947060860000000,58459.757575757576
FlushQueue.queueSize90P,1705947000862000000,1705947060860000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947000862000000,1705947060860000000,24
FileNameCache.totalMisses,1705947060860000000,1705947120860000000,0
FileNameCache.queries,1705947060860000000,1705947120860000000,576
FileNameCache.fastMisses,1705947060860000000,1705947120860000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947060860000000,1705947120860000000,0
FilePageCache.maxRegisteredFiles,1705947060860000000,1705947120860000000,654
FilePageCache.maxCacheSizeInBytes,1705947060860000000,1705947120860000000,375349248
FilePageCache.disposedBuffers,1705947060860000000,1705947120860000000,0
FilePageCache.capacityInBytes,1705947060860000000,1705947120860000000,524288000
StorageLockContext.competingThreads.90P,1705947060860000000,1705947120860000000,0
FilePageCache.pageFastCacheHits,1705947060860000000,1705947120860000000,2
FilePageCache.pageHits,1705947060860000000,1705947120860000000,0
StorageLockContext.competingThreads.max,1705947060860000000,1705947120860000000,0
StorageLockContext.competingThreads.avg,1705947060860000000,1705947120860000000,0.0
FilePageCache.uncachedFileAccess,1705947060860000000,1705947120860000000,0
FilePageCache.totalPageDisposalsUs,1705947060860000000,1705947120860000000,0
DirectByteBufferAllocator.hits,1705947060860000000,1705947120860000000,0
FilePageCache.pageLoads,1705947060860000000,1705947120860000000,0
FilePageCache.totalPageLoadsUs,1705947060860000000,1705947120860000000,0
DirectByteBufferAllocator.disposed,1705947060860000000,1705947120860000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947060860000000,1705947120860000000,0
DirectByteBufferAllocator.reclaimed,1705947060860000000,1705947120860000000,0
DirectByteBufferAllocator.misses,1705947060860000000,1705947120860000000,0
FlushQueue.tasksExecuted,1705947060860000000,1705947120860000000,395
AWTEventQueue.dispatchTimeMaxNs,1705947060860000000,1705947120860000000,3260415
NonBlockingReadAction.finalizedExecutionTimeUs,1705947060860000000,1705947120860000000,68979
FlushQueue.executionTimeMaxNs,1705947060860000000,1705947120860000000,798719
AWTEventQueue.eventsDispatched,1705947060860000000,1705947120860000000,468
FlushQueue.waitingTime90PNs,1705947060860000000,1705947120860000000,248831
NonBlockingReadAction.failedExecutionsCount,1705947060860000000,1705947120860000000,0
FlushQueue.queueSizeMax,1705947060860000000,1705947120860000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947060860000000,1705947120860000000,0
FlushQueue.waitingTimeMaxNs,1705947060860000000,1705947120860000000,1638399
FlushQueue.executionTime90PNs,1705947060860000000,1705947120860000000,136191
AWTEventQueue.dispatchTime90PNs,1705947060860000000,1705947120860000000,313343
FlushQueue.queueSizeAvg,1705947060860000000,1705947120860000000,0.05569620253164557
AWTEventQueue.dispatchTimeAvgNs,1705947060860000000,1705947120860000000,191239.33333333334
FlushQueue.waitingTimeAvgNs,1705947060860000000,1705947120860000000,160838.7240506329
FlushQueue.executionTimeAvgNs,1705947060860000000,1705947120860000000,58918.13670886076
FlushQueue.queueSize90P,1705947060860000000,1705947120860000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947060860000000,1705947120860000000,28
FileNameCache.totalMisses,1705947120860000000,1705947180863000000,0
FileNameCache.queries,1705947120860000000,1705947180863000000,520
FileNameCache.fastMisses,1705947120860000000,1705947180863000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947120860000000,1705947180863000000,0
FilePageCache.maxRegisteredFiles,1705947120860000000,1705947180863000000,654
FilePageCache.maxCacheSizeInBytes,1705947120860000000,1705947180863000000,375349248
FilePageCache.disposedBuffers,1705947120860000000,1705947180863000000,0
FilePageCache.capacityInBytes,1705947120860000000,1705947180863000000,524288000
StorageLockContext.competingThreads.90P,1705947120860000000,1705947180863000000,0
FilePageCache.pageFastCacheHits,1705947120860000000,1705947180863000000,4
FilePageCache.pageHits,1705947120860000000,1705947180863000000,0
StorageLockContext.competingThreads.max,1705947120860000000,1705947180863000000,0
StorageLockContext.competingThreads.avg,1705947120860000000,1705947180863000000,0.0
FilePageCache.uncachedFileAccess,1705947120860000000,1705947180863000000,0
FilePageCache.totalPageDisposalsUs,1705947120860000000,1705947180863000000,0
DirectByteBufferAllocator.hits,1705947120860000000,1705947180863000000,0
FilePageCache.pageLoads,1705947120860000000,1705947180863000000,0
FilePageCache.totalPageLoadsUs,1705947120860000000,1705947180863000000,0
DirectByteBufferAllocator.disposed,1705947120860000000,1705947180863000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947120860000000,1705947180863000000,0
DirectByteBufferAllocator.reclaimed,1705947120860000000,1705947180863000000,0
DirectByteBufferAllocator.misses,1705947120860000000,1705947180863000000,0
FlushQueue.tasksExecuted,1705947120860000000,1705947180863000000,396
AWTEventQueue.dispatchTimeMaxNs,1705947120860000000,1705947180863000000,2883583
NonBlockingReadAction.finalizedExecutionTimeUs,1705947120860000000,1705947180863000000,73983
FlushQueue.executionTimeMaxNs,1705947120860000000,1705947180863000000,536575
AWTEventQueue.eventsDispatched,1705947120860000000,1705947180863000000,468
FlushQueue.waitingTime90PNs,1705947120860000000,1705947180863000000,257023
NonBlockingReadAction.failedExecutionsCount,1705947120860000000,1705947180863000000,0
FlushQueue.queueSizeMax,1705947120860000000,1705947180863000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947120860000000,1705947180863000000,0
FlushQueue.waitingTimeMaxNs,1705947120860000000,1705947180863000000,1179647
FlushQueue.executionTime90PNs,1705947120860000000,1705947180863000000,143359
AWTEventQueue.dispatchTime90PNs,1705947120860000000,1705947180863000000,305151
FlushQueue.queueSizeAvg,1705947120860000000,1705947180863000000,0.05555555555555555
AWTEventQueue.dispatchTimeAvgNs,1705947120860000000,1705947180863000000,190960.61538461538
FlushQueue.waitingTimeAvgNs,1705947120860000000,1705947180863000000,162570.94949494948
FlushQueue.executionTimeAvgNs,1705947120860000000,1705947180863000000,61307.606060606064
FlushQueue.queueSize90P,1705947120860000000,1705947180863000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947120860000000,1705947180863000000,24
FileNameCache.totalMisses,1705947180863000000,1705947240857000000,0
FileNameCache.queries,1705947180863000000,1705947240857000000,550
FileNameCache.fastMisses,1705947180863000000,1705947240857000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947180863000000,1705947240857000000,0
FilePageCache.maxRegisteredFiles,1705947180863000000,1705947240857000000,654
FilePageCache.maxCacheSizeInBytes,1705947180863000000,1705947240857000000,375349248
FilePageCache.disposedBuffers,1705947180863000000,1705947240857000000,0
FilePageCache.capacityInBytes,1705947180863000000,1705947240857000000,524288000
StorageLockContext.competingThreads.90P,1705947180863000000,1705947240857000000,0
FilePageCache.pageFastCacheHits,1705947180863000000,1705947240857000000,2
FilePageCache.pageHits,1705947180863000000,1705947240857000000,0
StorageLockContext.competingThreads.max,1705947180863000000,1705947240857000000,0
StorageLockContext.competingThreads.avg,1705947180863000000,1705947240857000000,0.0
FilePageCache.uncachedFileAccess,1705947180863000000,1705947240857000000,0
FilePageCache.totalPageDisposalsUs,1705947180863000000,1705947240857000000,0
DirectByteBufferAllocator.hits,1705947180863000000,1705947240857000000,0
FilePageCache.pageLoads,1705947180863000000,1705947240857000000,0
FilePageCache.totalPageLoadsUs,1705947180863000000,1705947240857000000,0
DirectByteBufferAllocator.disposed,1705947180863000000,1705947240857000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947180863000000,1705947240857000000,0
DirectByteBufferAllocator.reclaimed,1705947180863000000,1705947240857000000,0
DirectByteBufferAllocator.misses,1705947180863000000,1705947240857000000,0
FlushQueue.tasksExecuted,1705947180863000000,1705947240857000000,403
AWTEventQueue.dispatchTimeMaxNs,1705947180863000000,1705947240857000000,7045119
NonBlockingReadAction.finalizedExecutionTimeUs,1705947180863000000,1705947240857000000,88378
FlushQueue.executionTimeMaxNs,1705947180863000000,1705947240857000000,432127
AWTEventQueue.eventsDispatched,1705947180863000000,1705947240857000000,670
FlushQueue.waitingTime90PNs,1705947180863000000,1705947240857000000,268287
NonBlockingReadAction.failedExecutionsCount,1705947180863000000,1705947240857000000,0
FlushQueue.queueSizeMax,1705947180863000000,1705947240857000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947180863000000,1705947240857000000,0
FlushQueue.waitingTimeMaxNs,1705947180863000000,1705947240857000000,6881279
FlushQueue.executionTime90PNs,1705947180863000000,1705947240857000000,154623
AWTEventQueue.dispatchTime90PNs,1705947180863000000,1705947240857000000,634879
FlushQueue.queueSizeAvg,1705947180863000000,1705947240857000000,0.05955334987593052
AWTEventQueue.dispatchTimeAvgNs,1705947180863000000,1705947240857000000,305617.52835820895
FlushQueue.waitingTimeAvgNs,1705947180863000000,1705947240857000000,188335.09677419355
FlushQueue.executionTimeAvgNs,1705947180863000000,1705947240857000000,61410.62034739454
FlushQueue.queueSize90P,1705947180863000000,1705947240857000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947180863000000,1705947240857000000,24
FileNameCache.totalMisses,1705947240857000000,1705947300860000000,0
FileNameCache.queries,1705947240857000000,1705947300860000000,518
FileNameCache.fastMisses,1705947240857000000,1705947300860000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947240857000000,1705947300860000000,0
FilePageCache.maxRegisteredFiles,1705947240857000000,1705947300860000000,654
FilePageCache.maxCacheSizeInBytes,1705947240857000000,1705947300860000000,375349248
FilePageCache.disposedBuffers,1705947240857000000,1705947300860000000,0
FilePageCache.capacityInBytes,1705947240857000000,1705947300860000000,524288000
StorageLockContext.competingThreads.90P,1705947240857000000,1705947300860000000,0
FilePageCache.pageFastCacheHits,1705947240857000000,1705947300860000000,2
FilePageCache.pageHits,1705947240857000000,1705947300860000000,0
StorageLockContext.competingThreads.max,1705947240857000000,1705947300860000000,0
StorageLockContext.competingThreads.avg,1705947240857000000,1705947300860000000,0.0
FilePageCache.uncachedFileAccess,1705947240857000000,1705947300860000000,0
FilePageCache.totalPageDisposalsUs,1705947240857000000,1705947300860000000,0
DirectByteBufferAllocator.hits,1705947240857000000,1705947300860000000,0
FilePageCache.pageLoads,1705947240857000000,1705947300860000000,0
FilePageCache.totalPageLoadsUs,1705947240857000000,1705947300860000000,0
DirectByteBufferAllocator.disposed,1705947240857000000,1705947300860000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947240857000000,1705947300860000000,0
DirectByteBufferAllocator.reclaimed,1705947240857000000,1705947300860000000,0
DirectByteBufferAllocator.misses,1705947240857000000,1705947300860000000,0
FlushQueue.tasksExecuted,1705947240857000000,1705947300860000000,397
AWTEventQueue.dispatchTimeMaxNs,1705947240857000000,1705947300860000000,3637247
NonBlockingReadAction.finalizedExecutionTimeUs,1705947240857000000,1705947300860000000,78242
FlushQueue.executionTimeMaxNs,1705947240857000000,1705947300860000000,544767
AWTEventQueue.eventsDispatched,1705947240857000000,1705947300860000000,561
FlushQueue.waitingTime90PNs,1705947240857000000,1705947300860000000,274431
NonBlockingReadAction.failedExecutionsCount,1705947240857000000,1705947300860000000,0
FlushQueue.queueSizeMax,1705947240857000000,1705947300860000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947240857000000,1705947300860000000,0
FlushQueue.waitingTimeMaxNs,1705947240857000000,1705947300860000000,1220607
FlushQueue.executionTime90PNs,1705947240857000000,1705947300860000000,143359
AWTEventQueue.dispatchTime90PNs,1705947240857000000,1705947300860000000,317439
FlushQueue.queueSizeAvg,1705947240857000000,1705947300860000000,0.06297229219143577
AWTEventQueue.dispatchTimeAvgNs,1705947240857000000,1705947300860000000,190422.67379679144
FlushQueue.waitingTimeAvgNs,1705947240857000000,1705947300860000000,169696.1410579345
FlushQueue.executionTimeAvgNs,1705947240857000000,1705947300860000000,60601.450881612094
FlushQueue.queueSize90P,1705947240857000000,1705947300860000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947240857000000,1705947300860000000,24
FileNameCache.totalMisses,1705947300860000000,1705947360865000000,0
FileNameCache.queries,1705947300860000000,1705947360865000000,520
FileNameCache.fastMisses,1705947300860000000,1705947360865000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947300860000000,1705947360865000000,0
FilePageCache.maxRegisteredFiles,1705947300860000000,1705947360865000000,654
FilePageCache.maxCacheSizeInBytes,1705947300860000000,1705947360865000000,375349248
FilePageCache.disposedBuffers,1705947300860000000,1705947360865000000,0
FilePageCache.capacityInBytes,1705947300860000000,1705947360865000000,524288000
StorageLockContext.competingThreads.90P,1705947300860000000,1705947360865000000,0
FilePageCache.pageFastCacheHits,1705947300860000000,1705947360865000000,4
FilePageCache.pageHits,1705947300860000000,1705947360865000000,0
StorageLockContext.competingThreads.max,1705947300860000000,1705947360865000000,0
StorageLockContext.competingThreads.avg,1705947300860000000,1705947360865000000,0.0
FilePageCache.uncachedFileAccess,1705947300860000000,1705947360865000000,0
FilePageCache.totalPageDisposalsUs,1705947300860000000,1705947360865000000,0
DirectByteBufferAllocator.hits,1705947300860000000,1705947360865000000,0
FilePageCache.pageLoads,1705947300860000000,1705947360865000000,0
FilePageCache.totalPageLoadsUs,1705947300860000000,1705947360865000000,0
DirectByteBufferAllocator.disposed,1705947300860000000,1705947360865000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947300860000000,1705947360865000000,0
DirectByteBufferAllocator.reclaimed,1705947300860000000,1705947360865000000,0
DirectByteBufferAllocator.misses,1705947300860000000,1705947360865000000,0
FlushQueue.tasksExecuted,1705947300860000000,1705947360865000000,397
AWTEventQueue.dispatchTimeMaxNs,1705947300860000000,1705947360865000000,7471103
NonBlockingReadAction.finalizedExecutionTimeUs,1705947300860000000,1705947360865000000,86350
FlushQueue.executionTimeMaxNs,1705947300860000000,1705947360865000000,2228223
AWTEventQueue.eventsDispatched,1705947300860000000,1705947360865000000,470
FlushQueue.waitingTime90PNs,1705947300860000000,1705947360865000000,260095
NonBlockingReadAction.failedExecutionsCount,1705947300860000000,1705947360865000000,0
FlushQueue.queueSizeMax,1705947300860000000,1705947360865000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947300860000000,1705947360865000000,0
FlushQueue.waitingTimeMaxNs,1705947300860000000,1705947360865000000,2211839
FlushQueue.executionTime90PNs,1705947300860000000,1705947360865000000,152575
AWTEventQueue.dispatchTime90PNs,1705947300860000000,1705947360865000000,296959
FlushQueue.queueSizeAvg,1705947300860000000,1705947360865000000,0.060453400503778336
AWTEventQueue.dispatchTimeAvgNs,1705947300860000000,1705947360865000000,201539.13191489363
FlushQueue.waitingTimeAvgNs,1705947300860000000,1705947360865000000,161599.45591939546
FlushQueue.executionTimeAvgNs,1705947300860000000,1705947360865000000,65834.13602015113
FlushQueue.queueSize90P,1705947300860000000,1705947360865000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947300860000000,1705947360865000000,24
FileNameCache.totalMisses,1705947360865000000,1705947420858000000,0
FileNameCache.queries,1705947360865000000,1705947420858000000,576
FileNameCache.fastMisses,1705947360865000000,1705947420858000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947360865000000,1705947420858000000,0
FilePageCache.maxRegisteredFiles,1705947360865000000,1705947420858000000,654
FilePageCache.maxCacheSizeInBytes,1705947360865000000,1705947420858000000,375349248
FilePageCache.disposedBuffers,1705947360865000000,1705947420858000000,0
FilePageCache.capacityInBytes,1705947360865000000,1705947420858000000,524288000
StorageLockContext.competingThreads.90P,1705947360865000000,1705947420858000000,0
FilePageCache.pageFastCacheHits,1705947360865000000,1705947420858000000,2
FilePageCache.pageHits,1705947360865000000,1705947420858000000,0
StorageLockContext.competingThreads.max,1705947360865000000,1705947420858000000,0
StorageLockContext.competingThreads.avg,1705947360865000000,1705947420858000000,0.0
FilePageCache.uncachedFileAccess,1705947360865000000,1705947420858000000,0
FilePageCache.totalPageDisposalsUs,1705947360865000000,1705947420858000000,0
DirectByteBufferAllocator.hits,1705947360865000000,1705947420858000000,0
FilePageCache.pageLoads,1705947360865000000,1705947420858000000,0
FilePageCache.totalPageLoadsUs,1705947360865000000,1705947420858000000,0
DirectByteBufferAllocator.disposed,1705947360865000000,1705947420858000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947360865000000,1705947420858000000,0
DirectByteBufferAllocator.reclaimed,1705947360865000000,1705947420858000000,0
DirectByteBufferAllocator.misses,1705947360865000000,1705947420858000000,0
FlushQueue.tasksExecuted,1705947360865000000,1705947420858000000,396
AWTEventQueue.dispatchTimeMaxNs,1705947360865000000,1705947420858000000,3915775
NonBlockingReadAction.finalizedExecutionTimeUs,1705947360865000000,1705947420858000000,75258
FlushQueue.executionTimeMaxNs,1705947360865000000,1705947420858000000,577535
AWTEventQueue.eventsDispatched,1705947360865000000,1705947420858000000,470
FlushQueue.waitingTime90PNs,1705947360865000000,1705947420858000000,292863
NonBlockingReadAction.failedExecutionsCount,1705947360865000000,1705947420858000000,0
FlushQueue.queueSizeMax,1705947360865000000,1705947420858000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947360865000000,1705947420858000000,0
FlushQueue.waitingTimeMaxNs,1705947360865000000,1705947420858000000,1540095
FlushQueue.executionTime90PNs,1705947360865000000,1705947420858000000,163839
AWTEventQueue.dispatchTime90PNs,1705947360865000000,1705947420858000000,378879
FlushQueue.queueSizeAvg,1705947360865000000,1705947420858000000,0.06818181818181818
AWTEventQueue.dispatchTimeAvgNs,1705947360865000000,1705947420858000000,216375.31914893616
FlushQueue.waitingTimeAvgNs,1705947360865000000,1705947420858000000,176267.7323232323
FlushQueue.executionTimeAvgNs,1705947360865000000,1705947420858000000,63180.68686868687
FlushQueue.queueSize90P,1705947360865000000,1705947420858000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947360865000000,1705947420858000000,28
FileNameCache.totalMisses,1705947420858000000,1705947480867000000,0
FileNameCache.queries,1705947420858000000,1705947480867000000,518
FileNameCache.fastMisses,1705947420858000000,1705947480867000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947420858000000,1705947480867000000,0
FilePageCache.maxRegisteredFiles,1705947420858000000,1705947480867000000,654
FilePageCache.maxCacheSizeInBytes,1705947420858000000,1705947480867000000,375349248
FilePageCache.disposedBuffers,1705947420858000000,1705947480867000000,0
FilePageCache.capacityInBytes,1705947420858000000,1705947480867000000,524288000
StorageLockContext.competingThreads.90P,1705947420858000000,1705947480867000000,0
FilePageCache.pageFastCacheHits,1705947420858000000,1705947480867000000,2
FilePageCache.pageHits,1705947420858000000,1705947480867000000,0
StorageLockContext.competingThreads.max,1705947420858000000,1705947480867000000,0
StorageLockContext.competingThreads.avg,1705947420858000000,1705947480867000000,0.0
FilePageCache.uncachedFileAccess,1705947420858000000,1705947480867000000,0
FilePageCache.totalPageDisposalsUs,1705947420858000000,1705947480867000000,0
DirectByteBufferAllocator.hits,1705947420858000000,1705947480867000000,0
FilePageCache.pageLoads,1705947420858000000,1705947480867000000,0
FilePageCache.totalPageLoadsUs,1705947420858000000,1705947480867000000,0
DirectByteBufferAllocator.disposed,1705947420858000000,1705947480867000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947420858000000,1705947480867000000,0
DirectByteBufferAllocator.reclaimed,1705947420858000000,1705947480867000000,0
DirectByteBufferAllocator.misses,1705947420858000000,1705947480867000000,0
FlushQueue.tasksExecuted,1705947420858000000,1705947480867000000,395
AWTEventQueue.dispatchTimeMaxNs,1705947420858000000,1705947480867000000,3751935
NonBlockingReadAction.finalizedExecutionTimeUs,1705947420858000000,1705947480867000000,62985
FlushQueue.executionTimeMaxNs,1705947420858000000,1705947480867000000,696319
AWTEventQueue.eventsDispatched,1705947420858000000,1705947480867000000,467
FlushQueue.waitingTime90PNs,1705947420858000000,1705947480867000000,247807
NonBlockingReadAction.failedExecutionsCount,1705947420858000000,1705947480867000000,0
FlushQueue.queueSizeMax,1705947420858000000,1705947480867000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947420858000000,1705947480867000000,0
FlushQueue.waitingTimeMaxNs,1705947420858000000,1705947480867000000,741375
FlushQueue.executionTime90PNs,1705947420858000000,1705947480867000000,129023
AWTEventQueue.dispatchTime90PNs,1705947420858000000,1705947480867000000,321535
FlushQueue.queueSizeAvg,1705947420858000000,1705947480867000000,0.05063291139240506
AWTEventQueue.dispatchTimeAvgNs,1705947420858000000,1705947480867000000,186540.8137044968
FlushQueue.waitingTimeAvgNs,1705947420858000000,1705947480867000000,149651.2
FlushQueue.executionTimeAvgNs,1705947420858000000,1705947480867000000,55752.66835443038
FlushQueue.queueSize90P,1705947420858000000,1705947480867000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947420858000000,1705947480867000000,24
FileNameCache.totalMisses,1705947480867000000,1705947540860000000,0
FileNameCache.queries,1705947480867000000,1705947540860000000,518
FileNameCache.fastMisses,1705947480867000000,1705947540860000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947480867000000,1705947540860000000,0
FilePageCache.maxRegisteredFiles,1705947480867000000,1705947540860000000,654
FilePageCache.maxCacheSizeInBytes,1705947480867000000,1705947540860000000,375349248
FilePageCache.disposedBuffers,1705947480867000000,1705947540860000000,0
FilePageCache.capacityInBytes,1705947480867000000,1705947540860000000,524288000
StorageLockContext.competingThreads.90P,1705947480867000000,1705947540860000000,0
FilePageCache.pageFastCacheHits,1705947480867000000,1705947540860000000,2
FilePageCache.pageHits,1705947480867000000,1705947540860000000,0
StorageLockContext.competingThreads.max,1705947480867000000,1705947540860000000,0
StorageLockContext.competingThreads.avg,1705947480867000000,1705947540860000000,0.0
FilePageCache.uncachedFileAccess,1705947480867000000,1705947540860000000,0
FilePageCache.totalPageDisposalsUs,1705947480867000000,1705947540860000000,0
DirectByteBufferAllocator.hits,1705947480867000000,1705947540860000000,0
FilePageCache.pageLoads,1705947480867000000,1705947540860000000,0
FilePageCache.totalPageLoadsUs,1705947480867000000,1705947540860000000,0
DirectByteBufferAllocator.disposed,1705947480867000000,1705947540860000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705947480867000000,1705947540860000000,0
DirectByteBufferAllocator.reclaimed,1705947480867000000,1705947540860000000,0
DirectByteBufferAllocator.misses,1705947480867000000,1705947540860000000,0
FlushQueue.tasksExecuted,1705947480867000000,1705947540860000000,396
AWTEventQueue.dispatchTimeMaxNs,1705947480867000000,1705947540860000000,2949119
NonBlockingReadAction.finalizedExecutionTimeUs,1705947480867000000,1705947540860000000,86597
FlushQueue.executionTimeMaxNs,1705947480867000000,1705947540860000000,614399
AWTEventQueue.eventsDispatched,1705947480867000000,1705947540860000000,467
FlushQueue.waitingTime90PNs,1705947480867000000,1705947540860000000,309247
NonBlockingReadAction.failedExecutionsCount,1705947480867000000,1705947540860000000,0
FlushQueue.queueSizeMax,1705947480867000000,1705947540860000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705947480867000000,1705947540860000000,0
FlushQueue.waitingTimeMaxNs,1705947480867000000,1705947540860000000,2768895
FlushQueue.executionTime90PNs,1705947480867000000,1705947540860000000,135167
AWTEventQueue.dispatchTime90PNs,1705947480867000000,1705947540860000000,389119
FlushQueue.queueSizeAvg,1705947480867000000,1705947540860000000,0.06818181818181818
AWTEventQueue.dispatchTimeAvgNs,1705947480867000000,1705947540860000000,208308.72805139187
FlushQueue.waitingTimeAvgNs,1705947480867000000,1705947540860000000,191052.92424242425
FlushQueue.executionTimeAvgNs,1705947480867000000,1705947540860000000,59468.40404040404
FlushQueue.queueSize90P,1705947480867000000,1705947540860000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705947480867000000,1705947540860000000,24
FileNameCache.totalMisses,1705947540860000000,1705947600867000000,0
FileNameCache.queries,1705947540860000000,1705947600867000000,520
FileNameCache.fastMisses,1705947540860000000,1705947600867000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705947540860000000,1705947600867000000,0
FilePageCache.maxRegisteredFiles,1705947540860000000,1705947600867000000,654
